name	name	year	additionalInfo	name	symbol	additionalInfo	title	value
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	18.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	28.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	450.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	18.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	28.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	45.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	65.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	250.00
Liberty Seated	Half Dollar	1843	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	425.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	18.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	28.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	900.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	18.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	28.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	45.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	65.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	250.00
Liberty Seated	Half Dollar	1844	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	425.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	360.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	450.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	15.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	16.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	20.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	32.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	50.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	90.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	380.00
Liberty Seated	Half Dollar	1845	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	1200.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	75.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	450.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	900.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	17.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	24.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	45.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	65.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	300.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	500.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	G-4	45.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	VG-8	80.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	F-12	125.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	VF-20	175.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	EF-40	300.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	AU-50	500.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	MS-60	1100.00
Liberty Seated	Half Dollar	1846	Variety 1 - No Motto Above Eagle	Philadelphia	P	6 Over Horizontal 6	MS-63	4100.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	1000.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	17.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	24.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	45.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	65.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	250.00
Liberty Seated	Half Dollar	1847	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	425.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	360.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	700.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	15.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	19.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	28.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	40.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	75.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	180.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	420.00
Liberty Seated	Half Dollar	1848	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	600.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	800.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	17.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	24.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	45.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	65.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	340.00
Liberty Seated	Half Dollar	1849	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	700.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	17.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	575.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	75.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	100.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	175.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	190.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	300.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	350.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	725.00
Liberty Seated	Half Dollar	1850	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	1600.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	18.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	45.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	65.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	300.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	500.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	75.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	125.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	190.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	250.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	275.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	400.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	850.00
Liberty Seated	Half Dollar	1851	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	1400.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		G-4	20.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	30.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	45.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	70.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		EF-40	180.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		AU-50	225.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-60	1000.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	New Orleans	O		MS-63	3300.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		G-4	125.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		VG-8	180.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		F-12	280.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		VF-20	360.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		EF-40	400.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		AU-50	550.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-60	800.00
Liberty Seated	Half Dollar	1852	Variety 1 - No Motto Above Eagle	Philadelphia	P		MS-63	1100.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		G-4	15.00
Liberty Seated	Half Dollar	1853	Variety 1 - No Motto Above Eagle	New Orleans	O		VG-8	100000.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		VG-8	16.00
Liberty Seated	Half Dollar	1853	Variety 1 - No Motto Above Eagle	New Orleans	O		F-12	150000.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		F-12	22.00
Liberty Seated	Half Dollar	1853	Variety 1 - No Motto Above Eagle	New Orleans	O		VF-20	250000.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		VF-20	65.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		EF-40	130.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		AU-50	340.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		MS-60	1400.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	New Orleans	O		MS-63	2500.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		F-12	20.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		VF-20	60.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		EF-40	120.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		AU-50	250.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		MS-60	800.00
Liberty Seated	Half Dollar	1853	Variety 2 - Arrows at Date, Rays Around Eagle	Philadelphia	P		MS-63	1400.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		F-12	18.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		VF-20	30.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		EF-40	55.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		AU-50	85.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		MS-60	360.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	New Orleans	O		MS-63	650.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		F-12	18.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		VF-20	30.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		EF-40	55.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		AU-50	85.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		MS-60	360.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		MS-63	650.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	G-4	15.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	VG-8	35.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	F-12	70.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	VF-20	120.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	EF-40	220.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	AU-50	275.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	MS-60	800.00
Liberty Seated	Half Dollar	1854	Variety 3 - Arrows at Date, No Rays	Philadelphia	P	Over 1854	MS-63	1400.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		F-12	18.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		VF-20	30.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		EF-40	55.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		AU-50	85.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		MS-60	360.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	New Orleans	O		MS-63	650.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		F-12	18.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		VF-20	30.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		EF-40	55.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		AU-50	85.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		MS-60	360.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	Philadelphia	P		MS-63	650.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		G-4	150.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		VG-8	185.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		F-12	300.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		VF-20	600.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		EF-40	1400.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		AU-50	2750.00
Liberty Seated	Half Dollar	1855	Variety 3 - Arrows at Date, No Rays	San Francisco	S		MS-60	9000.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		G-4	14.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		VG-8	15.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		F-12	20.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		VF-20	24.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		EF-40	40.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		AU-50	80.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		MS-60	220.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	New Orleans	O		MS-63	400.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		G-4	14.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		VG-8	15.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		F-12	18.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		VF-20	23.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		EF-40	40.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		AU-50	80.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		MS-60	220.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	Philadelphia	P		MS-63	400.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	San Francisco	S		G-4	15.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	San Francisco	S		VG-8	20.00
Liberty Seated	Half Dollar	1856	Variety 1 Resumed, With Weight Standard of Variety 2	San Francisco	S		F-12	37.00
